compte_id,montant,montant_moyen_compte,heure,type_transaction,canal,pays_transaction,pays_habituel_compte,nb_transactions_1h,fraude
278,31.45,26.71,13,virement,pos,Espagne,Espagne,0,0
141,57.38,27.79,15,paiement_pos,pos,Italie,Italie,0,0
12,21.49,16.27,10,retrait_atm,web,Belgique,Italie,0,0
93,33.9,19.57,7,virement,mobile,Italie,Italie,0,0
119,51.54,36.35,17,paiement_pos,mobile,Belgique,Belgique,0,0
206,73.74,53.96,18,paiement_pos,pos,Italie,Belgique,0,0
240,35.84,45.35,18,retrait_atm,web,Espagne,Espagne,0,0
116,10.49,23.73,10,achat_en_ligne,pos,Allemagne,Allemagne,0,0
262,18.76,15.21,15,virement,mobile,France,France,0,0
92,48.51,24.1,12,retrait_atm,web,Italie,Italie,0,0
117,18.79,43.94,2,virement,mobile,France,France,0,0
29,170.41,85.41,15,virement,pos,Allemagne,Allemagne,0,0
262,32.13,15.21,13,retrait_atm,pos,France,France,1,0
259,20.73,30.86,20,achat_en_ligne,web,France,France,0,0
108,16.41,52.79,13,retrait_atm,mobile,Espagne,Espagne,1,0
54,33.18,77.05,10,achat_en_ligne,web,Allemagne,Allemagne,0,0
185,33.71,21.77,13,paiement_pos,pos,Allemagne,Allemagne,0,0
66,13.73,24.77,0,retrait_atm,pos,Belgique,Belgique,1,0
215,127.43,60.33,10,retrait_atm,pos,Espagne,Espagne,0,0
247,66.54,50.46,10,paiement_pos,mobile,Espagne,Espagne,0,0
176,73.25,51.96,15,achat_en_ligne,mobile,Allemagne,Allemagne,1,0
124,57.52,40.04,15,retrait_atm,atm,Allemagne,Allemagne,0,0
229,28.16,29.28,21,virement,atm,Allemagne,Allemagne,0,0
270,329.24,73.45,10,achat_en_ligne,atm,Allemagne,Allemagne,0,0
26,28.24,15.87,6,paiement_pos,mobile,Espagne,Espagne,2,0
183,232.17,82.0,9,paiement_pos,atm,Allemagne,Allemagne,1,0
260,1.89,54.47,1,achat_en_ligne,atm,Allemagne,Allemagne,1,1
221,30.01,37.39,8,achat_en_ligne,web,France,France,0,0
255,117.69,54.18,15,virement,web,Espagne,Espagne,0,0
164,24.34,43.1,2,retrait_atm,pos,France,Allemagne,0,0
153,179.76,93.36,4,virement,atm,Italie,Italie,0,0
271,56.99,31.77,7,achat_en_ligne,pos,Belgique,Belgique,0,0
196,50.18,42.45,23,achat_en_ligne,atm,France,France,2,0
143,31.06,28.47,22,paiement_pos,mobile,Belgique,Belgique,0,0
30,68.47,36.45,11,retrait_atm,pos,Allemagne,Allemagne,0,0
201,9.29,12.82,14,retrait_atm,mobile,Belgique,Belgique,0,0
148,73.11,36.82,11,achat_en_ligne,web,Belgique,Belgique,1,0
294,64.42,40.33,15,retrait_atm,web,Belgique,Belgique,0,0
41,23.45,14.57,22,paiement_pos,pos,France,France,0,0
150,46.64,26.49,10,retrait_atm,pos,France,France,0,0
211,16.9,19.73,11,achat_en_ligne,atm,France,Belgique,0,0
289,47.63,24.04,21,achat_en_ligne,web,Espagne,Allemagne,0,0
164,60.87,43.1,6,retrait_atm,atm,Allemagne,Allemagne,2,0
118,310.48,60.8,9,retrait_atm,mobile,France,France,1,0
111,61.72,30.56,19,virement,pos,Belgique,Belgique,0,0
124,70.82,40.04,17,virement,atm,Allemagne,Allemagne,0,0
258,57.75,28.23,14,retrait_atm,pos,France,France,0,0
189,30.02,22.14,22,paiement_pos,mobile,Belgique,Belgique,0,0
284,20.84,44.03,15,achat_en_ligne,mobile,Allemagne,Allemagne,0,0
276,9.09,13.62,16,virement,pos,Allemagne,Allemagne,0,0
125,18.11,31.24,15,virement,atm,Italie,Italie,0,0
224,97.84,73.51,2,paiement_pos,atm,Belgique,Belgique,1,0
85,101.86,40.02,22,achat_en_ligne,atm,Espagne,Espagne,0,0
230,6.05,9.95,6,virement,pos,France,France,0,0
189,24.65,22.14,5,paiement_pos,web,Belgique,Belgique,1,0
243,5.52,8.28,12,retrait_atm,mobile,France,France,1,0
69,92.46,45.74,16,retrait_atm,pos,France,France,0,0
156,13.31,27.19,18,achat_en_ligne,pos,Espagne,Espagne,0,0
285,29.02,30.61,22,achat_en_ligne,pos,Allemagne,Allemagne,2,0
248,228.24,35.98,9,virement,mobile,Nigeria,Allemagne,3,1
32,26.83,39.31,23,achat_en_ligne,web,Italie,Belgique,0,0
106,35.46,18.32,7,paiement_pos,web,Espagne,Espagne,0,0
124,32.05,40.04,5,virement,mobile,Allemagne,Allemagne,1,0
205,47.84,23.51,12,retrait_atm,pos,Allemagne,Allemagne,1,0
235,57.64,12.66,2,virement,mobile,Allemagne,Allemagne,1,0
168,47.06,27.72,9,retrait_atm,web,France,France,1,0
295,74.16,41.15,0,virement,pos,Allemagne,Allemagne,0,0
269,130.13,63.66,17,retrait_atm,atm,France,Espagne,0,0
14,25.84,21.43,20,virement,web,Espagne,Espagne,0,0
177,197.37,98.73,16,paiement_pos,pos,Espagne,Espagne,0,0
90,7.27,30.04,15,retrait_atm,pos,Italie,Italie,0,0
110,42.58,26.42,12,achat_en_ligne,mobile,Espagne,Espagne,0,0
237,20.56,12.67,6,paiement_pos,mobile,Espagne,Espagne,0,0
27,15.48,15.38,21,retrait_atm,web,Allemagne,Allemagne,0,0
55,69.58,34.97,11,paiement_pos,web,Allemagne,Allemagne,0,0
276,28.47,13.62,20,retrait_atm,pos,Allemagne,Allemagne,0,0
46,152.49,79.59,23,virement,mobile,Italie,Italie,0,0
182,51.48,24.26,5,paiement_pos,web,France,France,0,0
274,77.5,20.04,7,paiement_pos,mobile,Italie,Italie,1,0
196,27.44,42.45,8,achat_en_ligne,atm,France,France,1,0
196,72.24,42.45,0,retrait_atm,pos,France,France,0,0
126,92.16,116.27,8,paiement_pos,web,Allemagne,Allemagne,0,0
210,55.77,38.95,23,virement,atm,Espagne,Espagne,0,0
157,40.65,31.92,10,virement,mobile,France,France,0,0
112,62.84,14.51,15,virement,web,Ukraine,Espagne,3,1
21,24.96,30.14,11,retrait_atm,atm,Allemagne,Allemagne,0,0
240,99.44,45.35,13,retrait_atm,web,Espagne,Espagne,1,0
87,17.04,21.38,7,retrait_atm,atm,France,France,1,0
190,73.04,39.93,18,virement,atm,Belgique,Belgique,1,0
139,20.29,38.79,11,paiement_pos,mobile,Belgique,Belgique,0,0
65,32.26,33.73,7,virement,mobile,Allemagne,Allemagne,1,0
35,19.52,25.88,5,virement,web,Italie,Italie,0,0
280,44.79,92.99,17,retrait_atm,atm,France,France,1,0
277,30.26,19.44,17,retrait_atm,atm,Allemagne,Allemagne,0,0
110,47.4,26.42,1,virement,pos,Espagne,Espagne,0,0
234,55.13,72.66,13,achat_en_ligne,atm,Espagne,Espagne,0,0
155,76.12,55.61,16,virement,atm,Allemagne,Allemagne,0,0
134,44.61,11.63,22,paiement_pos,mobile,Espagne,Allemagne,0,0
69,12.35,45.74,5,virement,web,France,France,0,0
242,22.7,14.19,7,virement,mobile,Italie,Allemagne,0,0
198,13.74,9.6,14,retrait_atm,pos,France,France,0,0
90,176.89,30.04,5,achat_en_ligne,web,Italie,Italie,1,0
166,65.54,43.09,17,virement,mobile,Italie,Italie,0,0
249,111.98,52.25,4,retrait_atm,mobile,Espagne,Espagne,0,0
234,38.16,72.66,17,achat_en_ligne,atm,Espagne,Espagne,0,0
245,29.68,24.95,18,paiement_pos,atm,Espagne,Espagne,1,0
89,16.93,9.13,7,paiement_pos,web,Espagne,Espagne,1,0
124,83.25,40.04,20,virement,web,Allemagne,Allemagne,0,0
254,73.59,37.27,15,achat_en_ligne,pos,Belgique,Belgique,1,0
153,146.06,93.36,7,virement,pos,Italie,Italie,0,0
84,37.88,23.23,15,achat_en_ligne,web,Italie,Italie,2,0
292,70.19,42.81,11,paiement_pos,mobile,Belgique,Belgique,0,0
11,21.83,24.54,19,retrait_atm,pos,Allemagne,Allemagne,0,0
175,288.51,66.87,1,virement,atm,Espagne,Espagne,0,0
78,191.35,37.98,14,achat_en_ligne,atm,Belgique,Belgique,0,0
202,381.44,80.28,21,paiement_pos,atm,Italie,Italie,0,0
240,31.03,45.35,22,achat_en_ligne,web,Espagne,Espagne,0,0
47,24.17,17.04,13,paiement_pos,mobile,Allemagne,Allemagne,0,0
221,57.88,37.39,22,paiement_pos,atm,France,France,1,0
23,28.95,22.36,20,virement,mobile,France,France,0,0
124,38.75,40.04,8,retrait_atm,atm,Allemagne,Allemagne,1,0
73,58.63,28.95,3,virement,mobile,Allemagne,Allemagne,0,0
83,12.47,13.76,11,retrait_atm,web,France,France,0,0
167,52.32,54.42,15,paiement_pos,atm,Belgique,Belgique,0,0
136,39.4,43.5,0,achat_en_ligne,web,Belgique,Belgique,0,0
296,27.5,73.14,17,achat_en_ligne,mobile,Allemagne,Allemagne,1,0
121,68.61,34.19,3,virement,pos,Allemagne,Allemagne,0,0
102,13.38,16.4,10,retrait_atm,mobile,France,France,0,0
277,41.15,19.44,1,virement,atm,Allemagne,Allemagne,0,0
300,25.33,27.14,7,virement,web,France,France,0,0
296,260.62,73.14,23,retrait_atm,web,Allemagne,Allemagne,0,0
27,14.33,15.38,21,achat_en_ligne,web,Allemagne,Allemagne,0,0
175,112.52,66.87,2,retrait_atm,mobile,Espagne,Espagne,1,0
267,46.37,27.91,16,achat_en_ligne,atm,Allemagne,Allemagne,0,0
48,2.88,19.36,10,retrait_atm,web,Ukraine,Italie,1,1
34,61.48,37.77,16,virement,atm,Allemagne,Allemagne,0,0
167,45.88,54.42,11,virement,pos,Belgique,Belgique,0,0
119,73.1,36.35,23,paiement_pos,pos,Belgique,Belgique,2,0
255,30.79,54.18,12,paiement_pos,pos,Espagne,Espagne,0,0
173,37.77,52.95,11,retrait_atm,atm,Espagne,Espagne,0,0
262,22.16,15.21,11,virement,mobile,France,France,0,0
246,32.28,43.63,13,achat_en_ligne,pos,France,France,0,0
186,19.68,18.03,9,retrait_atm,pos,Allemagne,Allemagne,1,0
234,92.08,72.66,4,achat_en_ligne,web,Espagne,Espagne,1,0
89,4.78,9.13,18,paiement_pos,web,Espagne,Espagne,0,0
21,19.47,30.14,9,virement,atm,Allemagne,Allemagne,0,0
291,34.6,22.36,19,retrait_atm,pos,Italie,Italie,0,0
160,97.76,72.24,16,retrait_atm,mobile,Espagne,Espagne,0,0
120,73.42,40.9,4,achat_en_ligne,atm,France,France,0,0
47,63.98,17.04,14,retrait_atm,atm,Allemagne,Allemagne,1,0
223,39.9,33.34,11,retrait_atm,web,Espagne,Espagne,0,0
108,56.44,52.79,15,virement,atm,Espagne,Espagne,0,0
64,32.82,14.94,15,virement,atm,Italie,Italie,0,0
219,7.21,21.2,5,virement,atm,Allemagne,Allemagne,0,0
298,10.83,13.65,10,achat_en_ligne,mobile,Allemagne,Allemagne,0,0
149,35.93,39.55,12,achat_en_ligne,pos,Italie,Italie,0,0
187,9.62,33.77,18,achat_en_ligne,pos,France,France,2,0
121,72.55,34.19,3,achat_en_ligne,pos,Allemagne,Allemagne,0,0
131,145.13,67.67,8,paiement_pos,pos,Allemagne,Allemagne,0,0
126,209.75,116.27,7,achat_en_ligne,web,Allemagne,Allemagne,0,0
251,64.05,45.51,9,virement,mobile,France,France,0,0
79,224.67,149.98,9,paiement_pos,atm,Allemagne,Allemagne,1,0
299,136.22,62.82,13,virement,atm,Belgique,Belgique,2,0
83,24.47,13.76,17,paiement_pos,web,France,France,1,0
106,19.16,18.32,19,achat_en_ligne,web,Espagne,Espagne,0,0
69,25.12,45.74,16,retrait_atm,mobile,France,France,0,0
166,18.38,43.09,3,paiement_pos,mobile,Italie,Italie,0,0
99,35.09,17.15,9,paiement_pos,pos,Espagne,Espagne,0,0
96,15.35,13.73,2,retrait_atm,mobile,Belgique,Belgique,1,0
10,96.85,59.72,18,retrait_atm,atm,France,France,0,0
95,10.01,11.53,22,paiement_pos,pos,Italie,Italie,0,0
223,23.09,33.34,16,retrait_atm,web,Espagne,Espagne,2,0
80,45.8,102.12,18,retrait_atm,pos,Espagne,Espagne,0,0
263,18.76,13.61,10,paiement_pos,mobile,Belgique,Belgique,0,0
268,36.57,37.29,16,achat_en_ligne,atm,Belgique,Belgique,0,0
70,418.05,73.88,23,paiement_pos,pos,Allemagne,Allemagne,0,0
121,68.81,34.19,19,achat_en_ligne,pos,Allemagne,Allemagne,0,0
233,74.17,35.33,10,retrait_atm,mobile,France,France,1,0
171,51.13,59.96,12,virement,atm,France,France,0,0
133,64.11,44.17,21,retrait_atm,mobile,France,France,0,0
111,32.37,30.56,18,virement,pos,Belgique,Belgique,0,0
296,293.57,73.14,11,paiement_pos,atm,Allemagne,Allemagne,0,0
238,19.83,20.56,0,retrait_atm,web,Allemagne,Allemagne,0,0
205,14.29,23.51,20,achat_en_ligne,mobile,Allemagne,Allemagne,0,0
248,21.4,35.98,7,achat_en_ligne,atm,Allemagne,Allemagne,0,0
296,24.75,73.14,11,paiement_pos,web,Allemagne,Allemagne,0,0
52,57.65,30.02,20,paiement_pos,pos,France,France,0,0
154,6.47,13.19,23,virement,pos,Belgique,Belgique,0,0
236,29.95,15.63,20,paiement_pos,web,Espagne,Espagne,0,0
47,13.15,17.04,19,retrait_atm,pos,Allemagne,Allemagne,0,0
81,7.04,19.85,18,retrait_atm,atm,Italie,Italie,1,0
263,6.56,13.61,22,retrait_atm,mobile,Belgique,Belgique,2,0
234,123.01,72.66,9,retrait_atm,mobile,Espagne,Espagne,0,0
122,10.54,33.12,15,virement,pos,Espagne,Espagne,0,0
33,33.82,72.5,22,paiement_pos,mobile,France,France,1,0
30,115.09,36.45,17,virement,atm,Allemagne,Allemagne,0,0
162,202.78,93.63,6,achat_en_ligne,pos,Espagne,Espagne,0,0
225,313.74,55.37,12,retrait_atm,atm,Espagne,Espagne,0,0
98,19.73,15.3,23,paiement_pos,mobile,France,Espagne,0,0
271,60.84,31.77,5,paiement_pos,web,Belgique,Belgique,0,0
36,64.76,64.31,8,achat_en_ligne,pos,France,France,0,0
177,214.36,98.73,21,paiement_pos,pos,Espagne,Espagne,0,0
43,184.43,93.15,7,virement,mobile,Espagne,Espagne,0,0
85,24.76,40.02,21,retrait_atm,web,Espagne,Espagne,0,0
67,36.47,27.2,9,retrait_atm,web,Italie,Italie,0,0
207,346.66,62.87,8,virement,web,Espagne,Espagne,0,0
102,22.64,16.4,7,paiement_pos,atm,France,France,1,0
128,63.14,41.74,7,virement,web,Espagne,Espagne,0,0
92,17.89,24.1,14,virement,pos,Italie,Italie,1,0
283,69.57,17.74,20,virement,pos,Ukraine,Espagne,1,1
197,181.13,87.33,0,achat_en_ligne,atm,Belgique,Belgique,0,0
158,8.19,17.61,7,paiement_pos,web,Allemagne,Allemagne,0,0
284,28.57,44.03,14,retrait_atm,pos,Allemagne,Allemagne,0,0
148,27.62,36.82,12,virement,pos,Belgique,Belgique,0,0
177,44.43,98.73,1,virement,mobile,Espagne,Espagne,0,0
76,0.5,17.28,8,retrait_atm,web,Russie,Allemagne,5,1
38,154.84,83.22,11,retrait_atm,mobile,Italie,Italie,1,0
205,44.69,23.51,5,paiement_pos,mobile,Allemagne,Allemagne,0,0
56,148.05,48.73,3,virement,pos,France,France,0,0
89,3.57,9.13,19,virement,atm,Espagne,Espagne,1,0
151,5.99,11.54,6,paiement_pos,atm,Italie,Italie,0,0
65,34.06,33.73,16,virement,web,Allemagne,Allemagne,1,0
92,15.33,24.1,9,virement,atm,Italie,Italie,0,0
207,57.16,62.87,17,achat_en_ligne,web,Espagne,Espagne,0,0
226,142.27,54.88,8,achat_en_ligne,web,Belgique,Belgique,2,0
90,18.01,30.04,4,achat_en_ligne,mobile,Italie,Italie,2,0
142,63.36,31.12,23,virement,pos,Belgique,Belgique,0,0
205,13.54,23.51,19,retrait_atm,pos,Allemagne,Allemagne,2,0
48,19.25,19.36,19,paiement_pos,mobile,Italie,Italie,0,0
215,173.52,60.33,12,achat_en_ligne,pos,Espagne,Espagne,0,0
152,41.99,40.32,8,retrait_atm,pos,Belgique,Belgique,0,0
195,17.4,34.58,3,achat_en_ligne,mobile,Italie,Italie,1,0
134,62.59,11.63,15,retrait_atm,atm,Allemagne,Allemagne,0,0
89,14.21,9.13,9,retrait_atm,atm,Espagne,Espagne,0,0
13,5.02,18.56,18,retrait_atm,atm,Espagne,Espagne,1,0
77,29.6,34.96,18,paiement_pos,mobile,Belgique,Belgique,0,0
60,1.67,15.94,15,retrait_atm,web,Espagne,Espagne,5,1
214,71.74,41.68,21,virement,web,Allemagne,Allemagne,1,0
196,74.07,42.45,11,paiement_pos,mobile,France,France,0,0
129,21.98,20.95,18,achat_en_ligne,web,Allemagne,Allemagne,0,0
240,97.14,45.35,2,paiement_pos,pos,Espagne,Espagne,0,0
271,31.97,31.77,13,achat_en_ligne,atm,Belgique,Belgique,0,0
111,54.1,30.56,8,virement,atm,Belgique,Belgique,0,0
178,108.63,51.34,11,achat_en_ligne,atm,France,France,0,0
26,91.17,15.87,12,virement,mobile,Espagne,Espagne,0,0
292,189.01,42.81,0,retrait_atm,web,Belgique,Belgique,0,0
297,32.95,26.96,4,retrait_atm,pos,Italie,Italie,0,0
225,108.39,55.37,19,virement,web,Espagne,Espagne,1,0
300,332.98,27.14,10,achat_en_ligne,atm,Russie,France,0,1
280,194.35,92.99,8,retrait_atm,mobile,France,France,0,0
223,40.32,33.34,14,achat_en_ligne,mobile,Espagne,Espagne,0,0
10,60.56,59.72,21,paiement_pos,mobile,France,France,0,0
224,515.65,73.51,7,achat_en_ligne,atm,Belgique,Belgique,0,1
246,24.96,43.63,3,paiement_pos,atm,France,France,0,0
298,28.43,13.65,11,retrait_atm,pos,Allemagne,Allemagne,0,0
107,30.41,28.58,2,retrait_atm,mobile,Espagne,Espagne,0,0
282,108.0,41.92,22,paiement_pos,mobile,Allemagne,Allemagne,0,0
152,3.69,40.32,12,paiement_pos,pos,Roumanie,Belgique,2,1
20,31.52,41.72,19,retrait_atm,pos,Allemagne,Allemagne,1,0
235,7.67,12.66,2,paiement_pos,pos,Allemagne,Allemagne,0,0
250,79.83,38.0,9,achat_en_ligne,web,France,France,0,0
292,5.11,42.81,5,paiement_pos,mobile,Belgique,Belgique,3,1
264,9.31,8.16,18,paiement_pos,atm,Italie,Italie,0,0
221,60.12,37.39,17,virement,atm,France,France,1,0
260,96.86,54.47,11,paiement_pos,mobile,Allemagne,Allemagne,0,0
235,33.79,12.66,0,retrait_atm,atm,Nigeria,Allemagne,1,1
71,56.58,30.18,20,paiement_pos,mobile,Espagne,Espagne,0,0
287,38.21,57.8,22,achat_en_ligne,web,France,France,0,0
213,52.65,30.22,21,retrait_atm,web,Espagne,Espagne,0,0
157,61.64,31.92,10,achat_en_ligne,atm,France,France,1,0
45,18.86,26.31,20,paiement_pos,web,France,France,0,0
273,54.7,35.0,1,achat_en_ligne,web,France,France,0,0
29,173.95,85.41,9,retrait_atm,atm,Allemagne,Allemagne,0,0
113,1.5,28.71,3,achat_en_ligne,web,Ukraine,Allemagne,8,1
119,53.85,36.35,11,achat_en_ligne,atm,Belgique,Belgique,0,0
30,69.56,36.45,6,retrait_atm,atm,Allemagne,Allemagne,0,0
169,32.79,34.46,6,retrait_atm,pos,Belgique,Belgique,0,0
120,76.16,40.9,4,retrait_atm,atm,France,France,0,0
114,17.56,28.22,6,achat_en_ligne,atm,Allemagne,Allemagne,0,0
260,87.38,54.47,14,achat_en_ligne,mobile,Allemagne,Allemagne,0,0
119,60.13,36.35,22,achat_en_ligne,mobile,Belgique,Belgique,1,0
181,10.2,16.39,5,virement,web,Italie,Italie,3,0
52,15.16,30.02,10,achat_en_ligne,pos,France,France,0,0
74,119.72,38.3,0,retrait_atm,mobile,Roumanie,France,0,1
198,4.8,9.6,23,achat_en_ligne,mobile,France,France,0,0
139,30.38,38.79,16,achat_en_ligne,pos,Belgique,Belgique,0,0
90,28.82,30.04,11,paiement_pos,atm,Italie,Italie,0,0
240,272.38,45.35,3,retrait_atm,atm,Russie,Espagne,3,1
176,46.35,51.96,18,paiement_pos,web,Allemagne,Allemagne,0,0
106,66.08,18.32,15,paiement_pos,atm,Espagne,Espagne,1,0
82,37.01,27.87,21,retrait_atm,mobile,Allemagne,Allemagne,1,0
217,31.53,30.72,15,virement,atm,France,France,1,0
271,31.45,31.77,8,virement,web,Belgique,Belgique,0,0
200,57.42,47.21,8,achat_en_ligne,atm,Italie,Italie,1,0
14,7.62,21.43,17,achat_en_ligne,mobile,Espagne,Espagne,0,0
5,13.89,12.12,17,achat_en_ligne,atm,Allemagne,Allemagne,0,0
182,33.75,24.26,15,paiement_pos,web,France,France,2,0
244,16.99,34.21,14,virement,mobile,Espagne,Espagne,2,0
237,12.34,12.67,11,paiement_pos,atm,Espagne,Espagne,0,0
57,12.22,9.68,22,virement,pos,Allemagne,Allemagne,1,0
6,5.97,24.73,18,achat_en_ligne,web,Italie,Italie,0,0
123,39.15,21.48,8,paiement_pos,pos,Espagne,Espagne,1,0
163,43.19,67.12,1,retrait_atm,mobile,Allemagne,Allemagne,0,0
199,45.31,23.23,3,paiement_pos,pos,Belgique,Belgique,0,0
19,77.79,57.91,19,paiement_pos,atm,Italie,Italie,1,0
85,39.84,40.02,13,paiement_pos,mobile,Espagne,Espagne,0,0
55,40.3,34.97,15,retrait_atm,mobile,Allemagne,Allemagne,0,0
13,9.1,18.56,7,achat_en_ligne,web,Espagne,Espagne,0,0
146,26.91,7.1,0,retrait_atm,mobile,Italie,Italie,0,1
182,31.59,24.26,9,retrait_atm,mobile,France,France,0,0
119,12.85,36.35,16,paiement_pos,atm,Belgique,Belgique,1,0
122,37.56,33.12,1,virement,web,Espagne,Espagne,0,0
55,37.82,34.97,9,achat_en_ligne,web,Allemagne,Allemagne,0,0
249,24.55,52.25,19,virement,pos,Espagne,Espagne,0,0
170,45.36,21.79,10,achat_en_ligne,mobile,France,France,0,0
210,23.83,38.95,7,retrait_atm,pos,Espagne,Espagne,0,0
189,38.41,22.14,16,achat_en_ligne,web,Belgique,Belgique,1,0
32,86.41,39.31,0,achat_en_ligne,web,Belgique,Belgique,0,0
187,47.89,33.77,21,retrait_atm,web,France,France,0,0
234,30.24,72.66,18,paiement_pos,pos,Espagne,Espagne,1,0
227,60.81,46.18,7,retrait_atm,pos,Espagne,Italie,0,0
250,16.86,38.0,14,retrait_atm,mobile,Allemagne,France,0,0
246,79.24,43.63,19,virement,atm,France,France,0,0
118,52.41,60.8,14,retrait_atm,mobile,France,France,0,0
278,8.27,26.71,13,paiement_pos,mobile,Espagne,Espagne,1,0
236,68.08,15.63,12,achat_en_ligne,pos,Espagne,Espagne,0,0
142,28.34,31.12,4,paiement_pos,pos,Belgique,Belgique,1,0
187,14.55,33.77,21,paiement_pos,web,France,France,0,0
247,99.87,50.46,14,paiement_pos,pos,Espagne,Espagne,0,0
149,32.67,39.55,20,retrait_atm,mobile,Italie,Italie,0,0
188,11.08,15.96,9,paiement_pos,atm,Belgique,Belgique,0,0
192,70.04,47.72,22,paiement_pos,web,Espagne,Espagne,0,0
163,89.26,67.12,6,retrait_atm,web,Allemagne,Allemagne,0,0
281,15.43,14.45,15,retrait_atm,mobile,Belgique,Belgique,0,0
50,0.8,26.13,12,retrait_atm,mobile,Espagne,Espagne,1,1
9,34.01,35.81,6,achat_en_ligne,pos,Belgique,Belgique,1,0
22,174.57,32.32,3,paiement_pos,web,Belgique,Belgique,0,0
209,293.78,38.12,2,achat_en_ligne,atm,Belgique,Belgique,2,1
199,185.4,23.23,20,virement,pos,Ukraine,Belgique,4,1
162,44.76,93.63,22,virement,pos,Espagne,Espagne,1,0
248,69.42,35.98,19,virement,web,Allemagne,Allemagne,0,0
170,25.75,21.79,15,achat_en_ligne,pos,France,France,0,0
115,43.69,38.07,22,achat_en_ligne,web,Allemagne,Allemagne,0,0
258,23.01,28.23,17,retrait_atm,atm,France,France,1,0
119,13.85,36.35,3,retrait_atm,mobile,Belgique,Belgique,0,0
31,48.2,30.84,18,virement,mobile,Allemagne,Allemagne,0,0
45,39.93,26.31,14,paiement_pos,web,France,France,0,0
69,132.43,45.74,11,achat_en_ligne,atm,France,France,4,1
166,18.49,43.09,14,retrait_atm,mobile,Italie,Italie,0,0
96,17.05,13.73,22,virement,atm,Belgique,Belgique,0,0
233,47.0,35.33,2,achat_en_ligne,pos,France,France,0,0
219,24.91,21.2,19,achat_en_ligne,atm,Allemagne,Allemagne,0,0
17,22.42,54.77,11,paiement_pos,mobile,Allemagne,Allemagne,0,0
104,53.66,40.65,11,retrait_atm,web,France,France,0,0
249,301.56,52.25,15,retrait_atm,pos,Russie,Espagne,0,1
168,17.07,27.72,7,retrait_atm,mobile,France,France,0,0
281,9.71,14.45,5,virement,web,Belgique,Belgique,0,0
31,205.91,30.84,22,virement,mobile,Russie,Allemagne,0,1
142,29.95,31.12,22,retrait_atm,atm,Belgique,Belgique,0,0
45,14.95,26.31,8,achat_en_ligne,web,France,France,0,0
155,36.77,55.61,20,virement,atm,Allemagne,Allemagne,0,0
206,106.31,53.96,8,achat_en_ligne,pos,Belgique,Belgique,1,0
43,167.09,93.15,23,paiement_pos,atm,Espagne,Espagne,0,0
6,70.27,24.73,13,achat_en_ligne,mobile,Italie,Italie,0,0
121,27.37,34.19,17,retrait_atm,web,Allemagne,Allemagne,0,0
290,4.5,17.43,21,achat_en_ligne,pos,Allemagne,Allemagne,0,0
237,20.72,12.67,11,achat_en_ligne,atm,Espagne,Espagne,1,0
201,4.32,12.82,5,retrait_atm,atm,Belgique,Belgique,0,0
39,124.05,36.96,0,retrait_atm,web,Ukraine,Belgique,0,1
76,26.11,17.28,2,virement,pos,Allemagne,Allemagne,1,0
186,32.88,18.03,19,retrait_atm,mobile,Allemagne,Allemagne,0,0
262,31.82,15.21,13,virement,mobile,France,France,0,0
282,29.13,41.92,5,achat_en_ligne,mobile,Allemagne,Allemagne,0,0
8,104.1,95.66,11,virement,web,Espagne,Espagne,0,0
14,134.75,21.43,19,virement,web,Nigeria,Espagne,1,1
156,10.02,27.19,14,paiement_pos,atm,Espagne,Espagne,0,0
136,17.12,43.5,23,achat_en_ligne,web,Belgique,Belgique,0,0
5,13.11,12.12,12,achat_en_ligne,pos,Allemagne,Allemagne,1,0
185,47.57,21.77,18,achat_en_ligne,web,Allemagne,Allemagne,0,0
158,70.93,17.61,3,retrait_atm,pos,Russie,Allemagne,1,1
178,238.33,51.34,17,paiement_pos,pos,France,France,0,0
95,2.52,11.53,22,paiement_pos,mobile,Italie,Italie,0,0
194,72.69,39.75,11,virement,atm,Belgique,Belgique,0,0
134,12.66,11.63,9,achat_en_ligne,web,Allemagne,Allemagne,0,0
264,15.75,8.16,16,retrait_atm,atm,Italie,Italie,0,0
149,13.35,39.55,12,achat_en_ligne,mobile,Italie,Italie,0,0
264,60.07,8.16,23,retrait_atm,atm,Italie,Italie,4,1
171,108.51,59.96,8,achat_en_ligne,web,France,France,0,0
16,31.69,20.23,18,retrait_atm,pos,Espagne,Espagne,0,0
44,52.39,29.73,19,achat_en_ligne,mobile,Belgique,Belgique,0,0
193,13.37,8.37,2,achat_en_ligne,web,Espagne,Espagne,0,0
204,17.81,55.03,17,retrait_atm,web,Espagne,Espagne,1,0
253,58.09,29.73,2,paiement_pos,mobile,France,France,1,0
270,378.21,73.45,23,achat_en_ligne,pos,Russie,Allemagne,3,1
9,7.33,35.81,23,retrait_atm,web,Belgique,Belgique,1,0
132,44.98,38.77,5,virement,web,France,Allemagne,0,0
72,25.13,21.81,23,paiement_pos,pos,France,France,0,0
86,103.67,68.27,17,retrait_atm,web,Espagne,Espagne,0,0
220,72.55,20.22,6,retrait_atm,mobile,Italie,Italie,0,0
110,48.88,26.42,18,paiement_pos,pos,Espagne,Espagne,0,0
